Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
signal transduction in response to DNA damage (GO:0042770)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-3.6636523304103576	5.296747136817915	phkg1b
sensory perception of sound (GO:0007605)	3/29	0.05247504723162162	0.639121023225342	0.04590470007884643	0.5777652398992816	-1.7825754754672007	5.253994174988033	cdh23;col11a2;adcy1b
muscle tissue development (GO:0060537)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-3.139984461098291	5.238925162094059	foxo1a
positive regulation of myoblast fusion (GO:1901741)	1/8	0.2124033247537588	0.639121023225342	0.20540639523297924	0.58694553693977	-3.345692648422629	5.183375683763575	myf6
regulation of neutrophil chemotaxis (GO:0090022)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-3.579412816747354	5.174957359142294	cftr
dendritic spine morphogenesis (GO:0060997)	1/8	0.2124033247537588	0.639121023225342	0.20540639523297924	0.58694553693977	-3.3299541220406383	5.158992483177251	shank2
cartilage development (GO:0051216)	8/107	0.01365766769401801	0.47078235244403066	0.00850497316956032	0.39037826848281887	-1.1890834590572616	5.105275346754771	camk1da;egf;and2;and1;col11a2;wisp3;mef2ca;matn1
columnar/cuboidal epithelial cell development (GO:0002066)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-3.0569399959875843	5.10036914589997	cdh23
cardiac muscle cell development (GO:0055013)	4/45	0.04265970939852883	0.6119002066851479	0.0344826373789772	0.5375143095488398	-1.615772387934607	5.096954608499251	mybpha;mef2ca;mef2cb;mybpc1
muscle tissue morphogenesis (GO:0060415)	3/31	0.06186514749026856	0.639121023225342	0.0534073218758229	0.58694553693977	-1.8225874908162736	5.071893376972992	mybpha;lrrc39;mybpc1
L-ornithine transmembrane transport (GO:1903352)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-3.028972738882779	5.053707014677235	zgc:175280
triglyceride homeostasis (GO:0070328)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-3.026497731527934	5.04957757439869	zgc:162608
bone development (GO:0060348)	2/20	0.11583043384384244	0.639121023225342	0.10520207854622209	0.58694553693977	-2.334046463739355	5.03133575771035	spp1;mef2ca
growth plate cartilage chondrocyte morphogenesis (GO:0003429)	3/20	0.01986002963466433	0.5329520152449635	0.01932370381986254	0.5031595967231233	-1.2834752272331762	5.029998619913082	matn3b;matn3a;matn1
retrograde protein transport, ER to cytosol (GO:0030970)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-2.778705155546667	5.0244243996033395	zgc:136908
female gonad development (GO:0008585)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-3.40654733136273	4.925036055975656	col9a3
regulation of phosphatidylinositol 3-kinase activity (GO:0043551)	1/8	0.2124033247537588	0.639121023225342	0.20540639523297924	0.58694553693977	-3.159000494304346	4.894139440720634	pik3ip1
cellular response to glucocorticoid stimulus (GO:0071385)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-2.703616572377036	4.8886500412997815	pck1
regulation of AMPA receptor activity (GO:2000311)	2/22	0.13563044961653084	0.639121023225342	0.12171726290331436	0.58694553693977	-2.4396958302750837	4.8740764757585575	cacng7a;shank2
postsynaptic density assembly (GO:0097107)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-2.6702183261245898	4.828259696163743	shank2
energy reserve metabolic process (GO:0006112)	1/8	0.2124033247537588	0.639121023225342	0.20540639523297924	0.58694553693977	-3.116193471160241	4.827819875184908	lepb
embryonic liver development (GO:1990402)	1/10	0.2580523536105222	0.639121023225342	0.2450074750214496	0.58694553693977	-3.558535984240874	4.820367200286498	ptger4a
regulation of neuronal synaptic plasticity (GO:0048168)	1/8	0.2124033247537588	0.639121023225342	0.20540639523297924	0.58694553693977	-3.1059196320265583	4.811902941521102	nptx2b
development of primary female sexual characteristics (GO:0046545)	1/10	0.2580523536105222	0.639121023225342	0.2450074750214496	0.58694553693977	-3.5368340627828987	4.7909699338706195	col9a3
regulation of synaptic vesicle cycle (GO:0098693)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-2.861339262354112	4.774017975105313	dmxl2
regulation of myoblast fusion (GO:1901739)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-3.275655993606848	4.735799126276303	myf6
autophagosome maturation (GO:0097352)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-3.251690648539697	4.701151086173364	zgc:136908
histone H2A monoubiquitination (GO:0035518)	1/10	0.2580523536105222	0.639121023225342	0.2450074750214496	0.58694553693977	-3.4605300851541965	4.687609115646027	ddb2
adenylate cyclase-activating G-protein coupled receptor signaling pathway (GO:0007189)	6/79	0.02874077855768064	0.5443763931889657	0.02019368830108288	0.5031595967231233	-1.3205423983699294	4.687183777444222	drd4a;tbxa2r;ptger4a;adcy1b;adcy1a;rxfp1
cardioblast differentiation (GO:0010002)	1/10	0.2580523536105222	0.639121023225342	0.2450074750214496	0.58694553693977	-3.437795457660418	4.656812953076065	ptch1
positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-3.2107681298985744	4.641987111566782	lepb
sterol biosynthetic process (GO:0016126)	3/28	0.04806027353707863	0.6213990296765941	0.04236479474236701	0.574664871070756	-1.5263724796089897	4.632997406075716	zgc:162608;fdft1;msmo1
protein complex subunit organization (GO:0071822)	3/31	0.06186514749026856	0.639121023225342	0.0534073218758229	0.58694553693977	-1.6512998528693923	4.595234428726259	col2a1a;col11a2;loxl3a
response to UV (GO:0009411)	2/21	0.12563629242975405	0.639121023225342	0.11338097137418172	0.58694553693977	-2.214243014440543	4.593146249319037	per2;ddb2
regulation of gliogenesis (GO:0014013)	1/10	0.2580523536105222	0.639121023225342	0.2450074750214496	0.58694553693977	-3.3823531801394413	4.581711243481211	ihhb
protein deubiquitination involved in ubiquitin-dependent protein catabolic process (GO:0071947)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-2.506974650309681	4.533084259429073	zranb1b
basement membrane organization (GO:0071711)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-3.1000386978383285	4.481899376887851	col4a5
positive regulation of myotube differentiation (GO:0010831)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-3.084850773406937	4.459941344850141	myf6
spinal cord motor neuron cell fate specification (GO:0021520)	1/10	0.2580523536105222	0.639121023225342	0.2450074750214496	0.58694553693977	-3.2924185049849606	4.459886380615433	drd4a
regulation of glutamate receptor signaling pathway (GO:1900449)	2/23	0.1457934081991481	0.639121023225342	0.13019789836630624	0.58694553693977	-2.3122309019477	4.4523501375659835	cacng7a;shank2
regulation of neurotransmitter receptor activity (GO:0099601)	2/23	0.1457934081991481	0.639121023225342	0.13019789836630624	0.58694553693977	-2.307581789219789	4.443397970342443	cacng7a;shank2
transcription from mitochondrial promoter (GO:0006390)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-3.067402332480753	4.434715157651492	mterf3
activation of adenylate cyclase activity (GO:0007190)	1/10	0.2580523536105222	0.639121023225342	0.2450074750214496	0.58694553693977	-3.267736689644391	4.426452571420276	rxfp1
cholesterol metabolic process (GO:0008203)	3/28	0.04806027353707863	0.6213990296765941	0.04236479474236701	0.574664871070756	-1.451211123425414	4.404860189971792	zgc:162608;zgc:123299;fdft1
detection of light stimulus involved in visual perception (GO:0050908)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-3.045507190592706	4.403060126101938	pcdh15b
pronephros morphogenesis (GO:0072114)	2/22	0.13563044961653084	0.639121023225342	0.12171726290331436	0.58694553693977	-2.200456333665616	4.396118695929484	slc12a3;tbx16
signal transduction by p53 class mediator (GO:0072331)	1/8	0.2124033247537588	0.639121023225342	0.20540639523297924	0.58694553693977	-2.8362748680572634	4.39415084660839	znf385b
positive regulation of myoblast differentiation (GO:0045663)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-3.038194602340532	4.392487908163591	myf6
establishment or maintenance of apical/basal cell polarity (GO:0035088)	2/22	0.13563044961653084	0.639121023225342	0.12171726290331436	0.58694553693977	-2.1891149258403164	4.37346058896496	crb2b;dlg4b
regulation of adenylate cyclase activity (GO:0045761)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-2.609917640304668	4.354532121475128	drd4a
positive regulation of homeostatic process (GO:0032846)	1/8	0.2124033247537588	0.639121023225342	0.20540639523297924	0.58694553693977	-2.802334041149582	4.341567398166691	spp1
acylglycerol homeostasis (GO:0055090)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-2.600005438119011	4.3379940506389305	zgc:162608
heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157)	2/22	0.13563044961653084	0.639121023225342	0.12171726290331436	0.58694553693977	-2.169649322483522	4.334571790521139	igsf21a;crb2b
tyrosine metabolic process (GO:0006570)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-2.5912891769086004	4.323451354412137	hpdb
cofactor transport (GO:0051181)	1/8	0.2124033247537588	0.639121023225342	0.20540639523297924	0.58694553693977	-2.786398375034326	4.316878775233757	slc25a47a
skeletal myofibril assembly (GO:0014866)	3/33	0.07197596208913391	0.639121023225342	0.06145911293426671	0.58694553693977	-1.6201650559484722	4.263339714475768	mybpha;mef2ca;mybpc1
respiratory system development (GO:0060541)	1/10	0.2580523536105222	0.639121023225342	0.2450074750214496	0.58694553693977	-3.125026671500525	4.233138609257341	loxl3a
inhibition of cysteine-type endopeptidase activity involved in apoptotic process (GO:1990001)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-2.3211783370036887	4.197129389202002	birc7
positive regulation of dendritic spine development (GO:0060999)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-2.884126478705937	4.169743002495905	shank2
negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154)	1/11	0.2798765265104438	0.639121023225342	0.2640645067801188	0.58694553693977	-3.252969442510925	4.142353245052077	birc7
regulation of metal ion transport (GO:0010959)	1/10	0.2580523536105222	0.639121023225342	0.2450074750214496	0.58694553693977	-3.057226266736612	4.141296669555884	drd4a
cell migration in hindbrain (GO:0021535)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-2.860708369990389	4.1358861326015735	prickle1a
positive regulation of syncytium formation by plasma membrane fusion (GO:0060143)	1/8	0.2124033247537588	0.639121023225342	0.20540639523297924	0.58694553693977	-2.6531771433464635	4.110483339234141	myf6
cardiac muscle cell action potential (GO:0086001)	1/8	0.2124033247537588	0.639121023225342	0.20540639523297924	0.58694553693977	-2.635041979575616	4.082387104227259	vcla
purine nucleobase metabolic process (GO:0006144)	1/11	0.2798765265104438	0.639121023225342	0.2640645067801188	0.58694553693977	-3.1981682212484697	4.072568999998079	zgc:103559
regulation of mesodermal cell fate specification (GO:0042661)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-2.816460273555671	4.071914184129601	eve1
sterol catabolic process (GO:0016127)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-2.4355854701877275	4.063666607997827	zgc:123299
negative regulation of fibroblast growth factor receptor signaling pathway (GO:0040037)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-2.8100473808080353	4.062642706315559	spry1
fin regeneration (GO:0031101)	5/71	0.05774936140306317	0.639121023225342	0.0425677682274634	0.574664871070756	-1.4140441856411454	4.0323491861358685	hoxc13b;hoxc13a;ctsba;col1a1a;col10a1a
cellular response to organic cyclic compound (GO:0071407)	2/24	0.15610665111390823	0.639121023225342	0.1388103765437874	0.58694553693977	-2.168050298022702	4.026537364804549	cyp1a;cftr
regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902253)	1/8	0.2124033247537588	0.639121023225342	0.20540639523297924	0.58694553693977	-2.5817663267186286	3.9998488221511295	bcl6a
myelination in peripheral nervous system (GO:0022011)	1/11	0.2798765265104438	0.639121023225342	0.2640645067801188	0.58694553693977	-3.1353601757281715	3.992588810889521	lama2
piRNA metabolic process (GO:0034587)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-2.754609022117416	3.9824923696618817	henmt1
myosin filament assembly (GO:0031034)	2/22	0.13563044961653084	0.639121023225342	0.12171726290331436	0.58694553693977	-1.9910110849107077	3.9776845012862143	mybpha;mybpc1
muscle cell differentiation (GO:0042692)	3/33	0.07197596208913391	0.639121023225342	0.06145911293426671	0.58694553693977	-1.5100457846063478	3.9735693227997335	capzb;ankrd1b;tnni3k
ion homeostasis (GO:0050801)	1/10	0.2580523536105222	0.639121023225342	0.2450074750214496	0.58694553693977	-2.9315554128344057	3.9710638364849498	pck1
telomere maintenance via telomerase (GO:0007004)	1/10	0.2580523536105222	0.639121023225342	0.2450074750214496	0.58694553693977	-2.931499624500466	3.970988266009824	smg7
nucleic acid-templated transcription (GO:0097659)	2/18	0.09686675697356129	0.639121023225342	0.08937159664563248	0.58694553693977	-1.6971924339304387	3.9619580679464512	mef2ca;mef2cb
insulin receptor signaling pathway (GO:0008286)	2/22	0.13563044961653084	0.639121023225342	0.12171726290331436	0.58694553693977	-1.9716153496354551	3.9389352867890577	foxo1a;irs2a
regulation of potassium ion transport (GO:0043266)	1/8	0.2124033247537588	0.639121023225342	0.20540639523297924	0.58694553693977	-2.534325569336686	3.926350358881104	drd4a
negative regulation of multicellular organismal process (GO:0051241)	2/24	0.15610665111390823	0.639121023225342	0.1388103765437874	0.58694553693977	-2.1108257130509744	3.92025895890952	crx;ptch1
inhibition of cysteine-type endopeptidase activity (GO:0097340)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-2.328466839667989	3.8849439118470865	birc7
cellular glucose homeostasis (GO:0001678)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-2.32655783401471	3.8817588203679887	pck1
intrinsic apoptotic signaling pathway by p53 class mediator (GO:0072332)	1/11	0.2798765265104438	0.639121023225342	0.2640645067801188	0.58694553693977	-3.0445518833454432	3.876952918429714	znf385b
arginine catabolic process (GO:0006527)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-2.308455187327173	3.8515553552213286	arg1
alcohol catabolic process (GO:0046164)	1/8	0.2124033247537588	0.639121023225342	0.20540639523297924	0.58694553693977	-2.4784522628444043	3.839787614278695	zgc:123299
regulation of cell morphogenesis (GO:0022604)	1/12	0.30105980743976885	0.6412451541545819	0.28264238153850996	0.58694553693977	-3.194372188344085	3.834672396209735	zranb1b
neuron cell-cell adhesion (GO:0007158)	1/10	0.2580523536105222	0.639121023225342	0.2450074750214496	0.58694553693977	-2.8085109142443123	3.8043886453934337	nlgn1
sensory perception of mechanical stimulus (GO:0050954)	3/35	0.0827722584941421	0.639121023225342	0.07004046299939531	0.58694553693977	-1.5248900670423795	3.799511116201129	cdh23;col11a2;adcy1b
membrane assembly (GO:0071709)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-2.617833184292304	3.7847478890045463	nlgn1
fructose 2,6-bisphosphate metabolic process (GO:0006003)	1/10	0.2580523536105222	0.639121023225342	0.2450074750214496	0.58694553693977	-2.7811792368777417	3.7673653521936217	pfkfb3
regulation of cholesterol transport (GO:0032374)	2/12	0.04686043633775733	0.6213990296765941	0.0472030424754315	0.5777652398992816	-1.2162055694394291	3.722296307893993	zgc:162608;abca1a
regulation of voltage-gated calcium channel activity (GO:1901385)	1/12	0.30105980743976885	0.6412451541545819	0.28264238153850996	0.58694553693977	-3.097478927457988	3.7183572359868826	drd4a
peripheral nervous system axon ensheathment (GO:0032292)	1/11	0.2798765265104438	0.639121023225342	0.2640645067801188	0.58694553693977	-2.913828219137495	3.7104885220660906	lama2
regulation of TOR signaling (GO:0032006)	3/38	0.100167868419786	0.639121023225342	0.08385758021216191	0.58694553693977	-1.608463794770548	3.70092691748101	rragd;lepb;tsc1b
ER-associated misfolded protein catabolic process (GO:0071712)	1/11	0.2798765265104438	0.639121023225342	0.2640645067801188	0.58694553693977	-2.902673831376472	3.696284449401093	zgc:136908
regulation of skeletal muscle tissue development (GO:0048641)	1/11	0.2798765265104438	0.639121023225342	0.2640645067801188	0.58694553693977	-2.8990712768310307	3.691696932126333	tbx6
cholesterol catabolic process (GO:0006707)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-2.2115426351835583	3.6898610493296538	zgc:123299
postsynapse assembly (GO:0099068)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-2.5515184314346113	3.688872940824507	nlgn1
4-hydroxyproline metabolic process (GO:0019471)	1/8	0.2124033247537588	0.639121023225342	0.20540639523297924	0.58694553693977	-2.3788756393673647	3.685516704473064	p4ha1b
triglyceride metabolic process (GO:0006641)	2/24	0.15610665111390823	0.639121023225342	0.1388103765437874	0.58694553693977	-1.982874232374361	3.6826254416906967	zgc:162608;lpin1
negative regulation of peptidase activity (GO:0010466)	3/38	0.100167868419786	0.639121023225342	0.08385758021216191	0.58694553693977	-1.5937960451523616	3.6671777777382895	serpine3;serpinb1l2;serping1
chemical homeostasis (GO:0048878)	2/27	0.1877767755788948	0.639121023225342	0.16532175410319205	0.58694553693977	-2.183466823082521	3.651851286950102	pck1;rhcgb
protein complex disassembly (GO:0043241)	1/10	0.2580523536105222	0.639121023225342	0.2450074750214496	0.58694553693977	-2.6787534840792464	3.6286201655660246	zgc:136908
heart morphogenesis (GO:0003007)	7/102	0.0308430613089988	0.5443763931889657	0.02014486397193083	0.5031595967231233	-1.0282074770358796	3.576972868297705	mybpha;fbn2b;lrrc39;mef2ca;mef2cb;mybpc1;tbx16
positive regulation of fibroblast growth factor receptor signaling pathway (GO:0045743)	1/11	0.2798765265104438	0.639121023225342	0.2640645067801188	0.58694553693977	-2.804912499718832	3.5717945097968484	zgc:165461
positive regulation of RNA splicing (GO:0033120)	1/12	0.30105980743976885	0.6412451541545819	0.28264238153850996	0.58694553693977	-2.974580475341144	3.5708242391779956	dazap1
regulation of filopodium assembly (GO:0051489)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-2.4623563408232547	3.55996631826147	capzb
negative regulation of lymphocyte activation (GO:0051250)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-2.459785872794109	3.5562500488271	samsn1b
gonad development (GO:0008406)	1/11	0.2798765265104438	0.639121023225342	0.2640645067801188	0.58694553693977	-2.784511320996329	3.545815511107326	col9a3
positive regulation of adenylate cyclase activity (GO:0045762)	1/10	0.2580523536105222	0.639121023225342	0.2450074750214496	0.58694553693977	-2.6046625729259167	3.5282571512408967	rxfp1
peroxisome fission (GO:0016559)	1/8	0.2124033247537588	0.639121023225342	0.20540639523297924	0.58694553693977	-2.2759543137397613	3.5260639535306404	dnm1a
regulation of retina development in camera-type eye (GO:1902866)	1/10	0.2580523536105222	0.639121023225342	0.2450074750214496	0.58694553693977	-2.5994417585827576	3.521185073754537	dio3b
positive regulation of protein metabolic process (GO:0051247)	2/25	0.16655260087091747	0.639121023225342	0.14754273028979475	0.58694553693977	-1.955824102871035	3.505705370518874	oaz2b;oaz2a
positive regulation of mRNA splicing, via spliceosome (GO:0048026)	1/11	0.2798765265104438	0.639121023225342	0.2640645067801188	0.58694553693977	-2.738420761492097	3.48712348153165	dazap1
ornithine metabolic process (GO:0006591)	1/8	0.2124033247537588	0.639121023225342	0.20540639523297924	0.58694553693977	-2.249203855093309	3.4846203149636263	arg1
neuron apoptotic process (GO:0051402)	1/10	0.2580523536105222	0.639121023225342	0.2450074750214496	0.58694553693977	-2.570157129150829	3.4815163257605986	diabloa
neuronal action potential (GO:0019228)	1/10	0.2580523536105222	0.639121023225342	0.2450074750214496	0.58694553693977	-2.555968309767738	3.462296253273505	scn4aa
cellular response to insulin stimulus (GO:0032869)	3/36	0.08841562953336932	0.639121023225342	0.07452302522809844	0.58694553693977	-1.4193487474205708	3.4429235111842615	foxo1a;irs2a;pck1
regulation of fibroblast growth factor receptor signaling pathway (GO:0040036)	2/26	0.1771145804374748	0.639121023225342	0.15638350773594237	0.58694553693977	-1.966922587615731	3.4046611923793715	spry1;zgc:165461
presynapse assembly (GO:0099054)	1/11	0.2798765265104438	0.639121023225342	0.2640645067801188	0.58694553693977	-2.671431578643466	3.401819003927268	nlgn1
malate metabolic process (GO:0006108)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-2.3476384235484566	3.3941122073723657	me1
B cell differentiation (GO:0030183)	1/10	0.2580523536105222	0.639121023225342	0.2450074750214496	0.58694553693977	-2.5021232332685948	3.389358100672877	rag2
cellular response to UV (GO:0034644)	1/11	0.2798765265104438	0.639121023225342	0.2640645067801188	0.58694553693977	-2.6330006912696744	3.3528808525439038	ddb2
pectoral fin development (GO:0033339)	3/41	0.1188819339856234	0.639121023225342	0.0987373523494731	0.58694553693977	-1.5685202027982854	3.340358942451172	dhrs9;col1a1a;bhlha9
regulation of protein catabolic process (GO:0042176)	2/26	0.1771145804374748	0.639121023225342	0.15638350773594237	0.58694553693977	-1.9204425321060603	3.32420614945608	oaz2b;oaz2a
positive regulation of catabolic process (GO:0009896)	2/26	0.1771145804374748	0.639121023225342	0.15638350773594237	0.58694553693977	-1.9166949764807035	3.3177192865341385	oaz2b;oaz2a
positive regulation of triglyceride metabolic process (GO:0090208)	1/8	0.2124033247537588	0.639121023225342	0.20540639523297924	0.58694553693977	-2.135666466818307	3.3087204343036	zgc:162608
receptor localization to synapse (GO:0097120)	2/27	0.1877767755788948	0.639121023225342	0.16532175410319205	0.58694553693977	-1.97239370795454	3.298831209442127	cacng7a;dlg4b
cardiac muscle fiber development (GO:0048739)	2/23	0.1457934081991481	0.639121023225342	0.13019789836630624	0.58694553693977	-1.710607989340875	3.293886311374791	mybpha;mybpc1
regulation of endodermal cell differentiation (GO:1903224)	1/11	0.2798765265104438	0.639121023225342	0.2640645067801188	0.58694553693977	-2.5832616597869253	3.2895428341242545	tbx16
cartilage morphogenesis (GO:0060536)	2/26	0.1771145804374748	0.639121023225342	0.15638350773594237	0.58694553693977	-1.894778205884942	3.2797822681789204	col11a2;mef2ca
muscle contraction (GO:0006936)	4/55	0.07799883800559952	0.639121023225342	0.06113591753826254	0.58694553693977	-1.2754101150637642	3.253649449641843	tnnt2e;mybpha;tnni1c;mybpc1
G-protein coupled glutamate receptor signaling pathway (GO:0007216)	2/17	0.08775322210675349	0.639121023225342	0.0817490686176303	0.58694553693977	-1.3326094167981897	3.242540811152809	grm3;grm6a
striated muscle contraction (GO:0006941)	3/40	0.11250622211816425	0.639121023225342	0.09366454776828004	0.58694553693977	-1.4830713406768612	3.240135293267539	tnnt2e;mybpha;mybpc1
calcium ion import (GO:0070509)	2/26	0.1771145804374748	0.639121023225342	0.15638350773594237	0.58694553693977	-1.8637055320090257	3.2259967620512837	bcl2l16;cacna1sa
detection of light stimulus involved in sensory perception (GO:0050962)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-2.217614958253145	3.206130009442317	pcdh15b
positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)	2/26	0.1771145804374748	0.639121023225342	0.15638350773594237	0.58694553693977	-1.8469985313137545	3.1970776387129334	bcl2l16;bbc3
positive regulation of mRNA processing (GO:0050685)	1/11	0.2798765265104438	0.639121023225342	0.2640645067801188	0.58694553693977	-2.508204214986165	3.1939641772907135	dazap1
RNA interference (GO:0016246)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-1.9043730944635024	3.1773622596559288	henmt1
synaptic vesicle recycling (GO:0036465)	1/11	0.2798765265104438	0.639121023225342	0.2640645067801188	0.58694553693977	-2.492691210695274	3.174209812916704	syt5b
skeletal muscle thin filament assembly (GO:0030240)	2/25	0.16655260087091747	0.639121023225342	0.14754273028979475	0.58694553693977	-1.765641120082866	3.1648130054216916	mybpha;mybpc1
cellular response to vascular endothelial growth factor stimulus (GO:0035924)	1/12	0.30105980743976885	0.6412451541545819	0.28264238153850996	0.58694553693977	-2.621175871718311	3.1465809768709723	mapkapk2b
DNA damage checkpoint (GO:0000077)	1/13	0.32162098579933607	0.6412451541545819	0.30075309993418675	0.58694553693977	-2.7725079322487	3.14508167771044	phkg1b
bone morphogenesis (GO:0060349)	1/12	0.30105980743976885	0.6412451541545819	0.28264238153850996	0.58694553693977	-2.6091085273959695	3.132094777567932	mef2ca
regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	1/12	0.30105980743976885	0.6412451541545819	0.28264238153850996	0.58694553693977	-2.6056855088657547	3.1279856275078903	lepb
regulation of striated muscle tissue development (GO:0016202)	1/7	0.18853798875729025	0.639121023225342	0.18483677942362425	0.58694553693977	-1.87343863818548	3.12574948788	tbx6
presynaptic membrane organization (GO:0097090)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-2.149296757199712	3.107358564122943	nlgn1
RNA-dependent DNA biosynthetic process (GO:0006278)	1/10	0.2580523536105222	0.639121023225342	0.2450074750214496	0.58694553693977	-2.241681426174478	3.036565505611445	smg7
aromatic amino acid family catabolic process (GO:0009074)	1/10	0.2580523536105222	0.639121023225342	0.2450074750214496	0.58694553693977	-2.2230145393669964	3.0112794752616803	hpdb
protein localization to ciliary membrane (GO:1903441)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-2.074698850128885	2.999508196496561	arl13a
protein localization to non-motile cilium (GO:0097499)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-2.0718760665582128	2.995427140368033	arl13a
phosphate ion transport (GO:0006817)	1/13	0.32162098579933607	0.6412451541545819	0.30075309993418675	0.58694553693977	-2.617936820515787	2.9697390697561232	slc25a3a
fin development (GO:0033333)	4/62	0.10920146718488516	0.639121023225342	0.08474211987342511	0.58694553693977	-1.33244817519283	2.9507874701680343	and2;and1;col1a1a;bhlha9
protein autoubiquitination (GO:0051865)	1/12	0.30105980743976885	0.6412451541545819	0.28264238153850996	0.58694553693977	-2.4288611051062503	2.9157174195179145	ddb2
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)	1/13	0.32162098579933607	0.6412451541545819	0.30075309993418675	0.58694553693977	-2.568904643468712	2.9141178757262343	smg7
cellular response to misfolded protein (GO:0071218)	1/14	0.3415783010692708	0.6412451541545819	0.3184083631764766	0.58694553693977	-2.709678537831457	2.910677995178944	zgc:136908
posterior lateral line nerve glial cell morphogenesis involved in differentiation (GO:0048942)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-1.6020587859859106	2.896825248925309	egr2b
positive regulation of steroid metabolic process (GO:0045940)	1/9	0.23556793284832145	0.639121023225342	0.22545897865318565	0.58694553693977	-2.0012787948722823	2.8933607151328293	zgc:162608
epithelial to mesenchymal transition (GO:0001837)	1/13	0.32162098579933607	0.6412451541545819	0.30075309993418675	0.58694553693977	-2.5496981707471265	2.892330408593143	tbx16
myelination of lateral line nerve axons (GO:0048897)	1/6	0.16395076509277215	0.639121023225342	0.163736854881302	0.58694553693977	-1.5927573279401526	2.880006453788407	egr2b
fin morphogenesis (GO:0033334)	2/28	0.19852419879650193	0.639121023225342	0.17434699406320903	0.58694553693977	-1.775897124447794	2.8713491039629933	dhrs9;col1a1a
