Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
detection of muscle stretch (GO:0035995)	1/7	0.044965205761108	0.26672299727855664	0	0	25.465384615384615	78.99021819196878	TCAP
pentose metabolic process (GO:0019321)	1/7	0.044965205761108	0.26672299727855664	0	0	25.465384615384615	78.99021819196878	XYLB
pericardium morphogenesis (GO:0003344)	1/7	0.044965205761108	0.26672299727855664	0	0	25.465384615384615	78.99021819196878	BMP7
regulation of potassium ion export across plasma membrane (GO:1903764)	1/7	0.044965205761108	0.26672299727855664	0	0	25.465384615384615	78.99021819196878	NPPA
flavin-containing compound metabolic process (GO:0042726)	1/7	0.044965205761108	0.26672299727855664	0	0	25.465384615384615	78.99021819196878	ACP5
glial cell migration (GO:0008347)	1/7	0.044965205761108	0.26672299727855664	0	0	25.465384615384615	78.99021819196878	P2RX4
response to host defenses (GO:0052200)	1/7	0.044965205761108	0.26672299727855664	0	0	25.465384615384615	78.99021819196878	B2M
positive regulation of icosanoid secretion (GO:0032305)	1/7	0.044965205761108	0.26672299727855664	0	0	25.465384615384615	78.99021819196878	P2RX4
positive regulation of IRE1-mediated unfolded protein response (GO:1903896)	1/7	0.044965205761108	0.26672299727855664	0	0	25.465384615384615	78.99021819196878	AGR2
riboflavin metabolic process (GO:0006771)	1/7	0.044965205761108	0.26672299727855664	0	0	25.465384615384615	78.99021819196878	ACP5
interleukin-18-mediated signaling pathway (GO:0035655)	1/7	0.044965205761108	0.26672299727855664	0	0	25.465384615384615	78.99021819196878	ALOX5
positive regulation of podosome assembly (GO:0071803)	1/7	0.044965205761108	0.26672299727855664	0	0	25.465384615384615	78.99021819196878	CAPG
lipoxin biosynthetic process (GO:2001301)	1/7	0.044965205761108	0.26672299727855664	0	0	25.465384615384615	78.99021819196878	ALOX5
posttranslational protein targeting to membrane, translocation (GO:0031204)	1/7	0.044965205761108	0.26672299727855664	0	0	25.465384615384615	78.99021819196878	HSPA5
modulation by symbiont of host defense response (GO:0052031)	1/7	0.044965205761108	0.26672299727855664	0	0	25.465384615384615	78.99021819196878	B2M
proline metabolic process (GO:0006560)	1/7	0.044965205761108	0.26672299727855664	0	0	25.465384615384615	78.99021819196878	DAO
regulation of DNA replication (GO:0006275)	2/53	0.04722700382563352	0.26672299727855664	0	0	6.024623803009576	18.391907895894818	NUCKS1;S100A11
mitotic cell cycle phase transition (GO:0044772)	4/209	0.04877258802783783	0.26672299727855664	0	0	3.021163817937392	9.125687684109856	HSP90AA1;NASP;CCNE1;DYNLL1
regulation of megakaryocyte differentiation (GO:0045652)	2/54	0.0488380751277771	0.26672299727855664	0	0	5.908467501490757	17.839111211552154	MYL9;GATA1
regulation of phosphorylation (GO:0042325)	3/125	0.04903388173313684	0.26672299727855664	0	0	3.793609118852459	11.43865620787306	HSPB1;DYNLL1;BMP7
platelet degranulation (GO:0002576)	3/125	0.04903388173313684	0.26672299727855664	0	0	3.793609118852459	11.43865620787306	ENDOD1;APOA1;MANF
protein targeting to mitochondrion (GO:0006626)	2/55	0.05046892795335374	0.26672299727855664	0	0	5.796694456633026	17.311233370516245	HSP90AA1;HSPA4
regulation of blood vessel endothelial cell migration (GO:0043535)	2/55	0.05046892795335374	0.26672299727855664	0	0	5.796694456633026	17.311233370516245	P2RX4;HSPB1
negative regulation of protein modification by small protein conjugation or removal (GO:1903321)	2/55	0.05046892795335374	0.26672299727855664	0	0	5.796694456633026	17.311233370516245	DNAJA1;ISG15
interstrand cross-link repair (GO:0036297)	2/55	0.05046892795335374	0.26672299727855664	0	0	5.796694456633026	17.311233370516245	POLN;NUCKS1
negative regulation of inflammatory response (GO:0050728)	4/212	0.05090389932161039	0.26672299727855664	0	0	2.9771350696547545	8.865359702863373	PTH;ALOX5;APOA1;RXFP2
protein localization to presynapse (GO:1905383)	1/8	0.05122285833690137	0.26672299727855664	0	0	21.826373626373627	64.85858386485305	HSPB1
anterograde axonal protein transport (GO:0099641)	1/8	0.05122285833690137	0.26672299727855664	0	0	21.826373626373627	64.85858386485305	HSPB1
antigen processing and presentation of endogenous peptide antigen via MHC class I (GO:0019885)	1/8	0.05122285833690137	0.26672299727855664	0	0	21.826373626373627	64.85858386485305	B2M
antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent (GO:0002480)	1/8	0.05122285833690137	0.26672299727855664	0	0	21.826373626373627	64.85858386485305	B2M
axo-dendritic protein transport (GO:0099640)	1/8	0.05122285833690137	0.26672299727855664	0	0	21.826373626373627	64.85858386485305	HSPB1
regulation of Cdc42 protein signal transduction (GO:0032489)	1/8	0.05122285833690137	0.26672299727855664	0	0	21.826373626373627	64.85858386485305	APOA1
cardiac muscle hypertrophy (GO:0003300)	1/8	0.05122285833690137	0.26672299727855664	0	0	21.826373626373627	64.85858386485305	TCAP
negative regulation of muscle cell apoptotic process (GO:0010656)	1/8	0.05122285833690137	0.26672299727855664	0	0	21.826373626373627	64.85858386485305	BMP7
regulation of cytoplasmic translational elongation (GO:1900247)	1/8	0.05122285833690137	0.26672299727855664	0	0	21.826373626373627	64.85858386485305	DPH3
negative regulation of phospholipase activity (GO:0010519)	1/8	0.05122285833690137	0.26672299727855664	0	0	21.826373626373627	64.85858386485305	RGS2
regulation of establishment of protein localization to mitochondrion (GO:1903747)	1/8	0.05122285833690137	0.26672299727855664	0	0	21.826373626373627	64.85858386485305	DNAJA1
negative regulation of striated muscle cell apoptotic process (GO:0010664)	1/8	0.05122285833690137	0.26672299727855664	0	0	21.826373626373627	64.85858386485305	BMP7
regulation of intestinal cholesterol absorption (GO:0030300)	1/8	0.05122285833690137	0.26672299727855664	0	0	21.826373626373627	64.85858386485305	APOA1
depyrimidination (GO:0045008)	1/8	0.05122285833690137	0.26672299727855664	0	0	21.826373626373627	64.85858386485305	UNG
DNA damage induced protein phosphorylation (GO:0006975)	1/8	0.05122285833690137	0.26672299727855664	0	0	21.826373626373627	64.85858386485305	CHEK1
regulation of stem cell division (GO:2000035)	1/8	0.05122285833690137	0.26672299727855664	0	0	21.826373626373627	64.85858386485305	CDK2AP2
positive regulation of cell migration by vascular endothelial growth factor signaling pathway (GO:0038089)	1/8	0.05122285833690137	0.26672299727855664	0	0	21.826373626373627	64.85858386485305	HSPB1
regulation of vascular wound healing (GO:0061043)	1/8	0.05122285833690137	0.26672299727855664	0	0	21.826373626373627	64.85858386485305	ALOX5
replication fork protection (GO:0048478)	1/8	0.05122285833690137	0.26672299727855664	0	0	21.826373626373627	64.85858386485305	TIPIN
positive regulation of glial cell migration (GO:1903977)	1/8	0.05122285833690137	0.26672299727855664	0	0	21.826373626373627	64.85858386485305	P2RX4
histidine catabolic process (GO:0006548)	1/8	0.05122285833690137	0.26672299727855664	0	0	21.826373626373627	64.85858386485305	AMDHD1
histidine metabolic process (GO:0006547)	1/8	0.05122285833690137	0.26672299727855664	0	0	21.826373626373627	64.85858386485305	AMDHD1
positive regulation of lipoprotein lipase activity (GO:0051006)	1/8	0.05122285833690137	0.26672299727855664	0	0	21.826373626373627	64.85858386485305	APOA1
skeletal myofibril assembly (GO:0014866)	1/8	0.05122285833690137	0.26672299727855664	0	0	21.826373626373627	64.85858386485305	TCAP
leukocyte aggregation (GO:0070486)	1/8	0.05122285833690137	0.26672299727855664	0	0	21.826373626373627	64.85858386485305	BMP7
positive regulation of triglyceride catabolic process (GO:0010898)	1/8	0.05122285833690137	0.26672299727855664	0	0	21.826373626373627	64.85858386485305	APOA1
pre-replicative complex assembly involved in nuclear cell cycle DNA replication (GO:0006267)	1/8	0.05122285833690137	0.26672299727855664	0	0	21.826373626373627	64.85858386485305	MCM5
mitochondrial transport (GO:0006839)	2/56	0.05211923851701966	0.26672299727855664	0	0	5.689061154177433	16.806744711469648	HSP90AA1;TMEM14C
positive regulation of cellular process (GO:0048522)	8/625	0.05338469052446842	0.26672299727855664	0	0	2.029436955633738	5.94671962468304	TIPIN;CNOT7;P2RX4;EGR4;CHEK1;CIDEB;APOA1;PRL
negative regulation of DNA recombination (GO:0045910)	2/57	0.05378868634510218	0.26672299727855664	0	0	5.5853417899929525	16.324234464553616	H1-6;POLR2H
regulation of mitotic nuclear division (GO:0007088)	2/57	0.05378868634510218	0.26672299727855664	0	0	5.5853417899929525	16.324234464553616	CHEK1;BMP7
nucleosome assembly (GO:0006334)	2/58	0.05547695427659432	0.26672299727855664	0	0	5.485326688815061	15.862399605903178	NASP;H2BC1
positive regulation of mitochondrion organization (GO:0010822)	2/58	0.05547695427659432	0.26672299727855664	0	0	5.485326688815061	15.862399605903178	CIDEB;MMP9
positive regulation of protein binding (GO:0032092)	2/58	0.05547695427659432	0.26672299727855664	0	0	5.485326688815061	15.862399605903178	B2M;MMP9
cellular macromolecule biosynthetic process (GO:0034645)	5/314	0.05584171973398964	0.26672299727855664	0	0	2.5119432886423176	7.247544241427448	TIPIN;PTH;CHEK1;MCM5;POLR2H
selective autophagy (GO:0061912)	2/59	0.05718372844200178	0.26672299727855664	0	0	5.388820889432885	15.420034932718025	DYNLL1;DYNLL2
mitotic DNA damage checkpoint signaling (GO:0044773)	2/59	0.05718372844200178	0.26672299727855664	0	0	5.388820889432885	15.420034932718025	TIPIN;CHEK1
adult heart development (GO:0007512)	1/9	0.05743982106231268	0.26672299727855664	0	0	19.097115384615385	54.560792270090865	TCAP
regulation of cell adhesion molecule production (GO:0060353)	1/9	0.05743982106231268	0.26672299727855664	0	0	19.097115384615385	54.560792270090865	APOA1
negative regulation of lipase activity (GO:0060192)	1/9	0.05743982106231268	0.26672299727855664	0	0	19.097115384615385	54.560792270090865	RGS2
negative regulation of production of molecular mediator of immune response (GO:0002701)	1/9	0.05743982106231268	0.26672299727855664	0	0	19.097115384615385	54.560792270090865	APOA1
regulation of glucan biosynthetic process (GO:0010962)	1/9	0.05743982106231268	0.26672299727855664	0	0	19.097115384615385	54.560792270090865	PPP1R3B
negative regulation of systemic arterial blood pressure (GO:0003085)	1/9	0.05743982106231268	0.26672299727855664	0	0	19.097115384615385	54.560792270090865	NPPA
cholesterol catabolic process (GO:0006707)	1/9	0.05743982106231268	0.26672299727855664	0	0	19.097115384615385	54.560792270090865	CYP46A1
chylomicron remodeling (GO:0034371)	1/9	0.05743982106231268	0.26672299727855664	0	0	19.097115384615385	54.560792270090865	APOA1
nucleoside diphosphate catabolic process (GO:0009134)	1/9	0.05743982106231268	0.26672299727855664	0	0	19.097115384615385	54.560792270090865	NUDT5
regulation of mitotic centrosome separation (GO:0046602)	1/9	0.05743982106231268	0.26672299727855664	0	0	19.097115384615385	54.560792270090865	CHEK1
regulation of nuclear cell cycle DNA replication (GO:0033262)	1/9	0.05743982106231268	0.26672299727855664	0	0	19.097115384615385	54.560792270090865	TIPIN
pericardium development (GO:0060039)	1/9	0.05743982106231268	0.26672299727855664	0	0	19.097115384615385	54.560792270090865	BMP7
plasminogen activation (GO:0031639)	1/9	0.05743982106231268	0.26672299727855664	0	0	19.097115384615385	54.560792270090865	PLAU
positive regulation of cholesterol esterification (GO:0010873)	1/9	0.05743982106231268	0.26672299727855664	0	0	19.097115384615385	54.560792270090865	APOA1
hepoxilin biosynthetic process (GO:0051122)	1/9	0.05743982106231268	0.26672299727855664	0	0	19.097115384615385	54.560792270090865	ALOX5
hepoxilin metabolic process (GO:0051121)	1/9	0.05743982106231268	0.26672299727855664	0	0	19.097115384615385	54.560792270090865	ALOX5
positive regulation of inositol phosphate biosynthetic process (GO:0060732)	1/9	0.05743982106231268	0.26672299727855664	0	0	19.097115384615385	54.560792270090865	PTH
response to type I interferon (GO:0034340)	1/9	0.05743982106231268	0.26672299727855664	0	0	19.097115384615385	54.560792270090865	ISG15
sterol catabolic process (GO:0016127)	1/9	0.05743982106231268	0.26672299727855664	0	0	19.097115384615385	54.560792270090865	CYP46A1
lipoprotein metabolic process (GO:0042157)	1/9	0.05743982106231268	0.26672299727855664	0	0	19.097115384615385	54.560792270090865	APOA1
positive regulation of triglyceride lipase activity (GO:0061365)	1/9	0.05743982106231268	0.26672299727855664	0	0	19.097115384615385	54.560792270090865	APOA1
very-low-density lipoprotein particle remodeling (GO:0034372)	1/9	0.05743982106231268	0.26672299727855664	0	0	19.097115384615385	54.560792270090865	APOA1
progesterone metabolic process (GO:0042448)	1/9	0.05743982106231268	0.26672299727855664	0	0	19.097115384615385	54.560792270090865	CYP46A1
protein hexamerization (GO:0034214)	1/9	0.05743982106231268	0.26672299727855664	0	0	19.097115384615385	54.560792270090865	MAT2A
negative regulation of response to stimulus (GO:0048585)	2/61	0.06065155614565862	0.26672299727855664	0	0	5.205623439758245	14.589332236245616	ALOX5;APOA1
receptor guanylyl cyclase signaling pathway (GO:0007168)	1/10	0.06361635628304867	0.26672299727855664	0	0	16.974358974358974	46.76240127804881	NPPA
negative regulation of establishment of protein localization (GO:1904950)	1/10	0.06361635628304867	0.26672299727855664	0	0	16.974358974358974	46.76240127804881	DNAJA1
negative regulation of heterotypic cell-cell adhesion (GO:0034115)	1/10	0.06361635628304867	0.26672299727855664	0	0	16.974358974358974	46.76240127804881	APOA1
negative regulation of inclusion body assembly (GO:0090084)	1/10	0.06361635628304867	0.26672299727855664	0	0	16.974358974358974	46.76240127804881	HSPA2
regulation of cell-cell adhesion involved in gastrulation (GO:0070587)	1/10	0.06361635628304867	0.26672299727855664	0	0	16.974358974358974	46.76240127804881	APOA1
regulation of endoplasmic reticulum unfolded protein response (GO:1900101)	1/10	0.06361635628304867	0.26672299727855664	0	0	16.974358974358974	46.76240127804881	HSPA5
negative regulation of receptor binding (GO:1900121)	1/10	0.06361635628304867	0.26672299727855664	0	0	16.974358974358974	46.76240127804881	B2M
regulation of glycoprotein biosynthetic process (GO:0010559)	1/10	0.06361635628304867	0.26672299727855664	0	0	16.974358974358974	46.76240127804881	GATA1
regulation of high voltage-gated calcium channel activity (GO:1901841)	1/10	0.06361635628304867	0.26672299727855664	0	0	16.974358974358974	46.76240127804881	NPPA
cGMP biosynthetic process (GO:0006182)	1/10	0.06361635628304867	0.26672299727855664	0	0	16.974358974358974	46.76240127804881	NPPA
chylomicron assembly (GO:0034378)	1/10	0.06361635628304867	0.26672299727855664	0	0	16.974358974358974	46.76240127804881	APOA1
peptidyl-amino acid modification (GO:0018193)	1/10	0.06361635628304867	0.26672299727855664	0	0	16.974358974358974	46.76240127804881	APOA1
DNA replication-dependent nucleosome assembly (GO:0006335)	1/10	0.06361635628304867	0.26672299727855664	0	0	16.974358974358974	46.76240127804881	NASP
DNA replication-dependent nucleosome organization (GO:0034723)	1/10	0.06361635628304867	0.26672299727855664	0	0	16.974358974358974	46.76240127804881	NASP
regulation of podosome assembly (GO:0071801)	1/10	0.06361635628304867	0.26672299727855664	0	0	16.974358974358974	46.76240127804881	CAPG
regulation of tau-protein kinase activity (GO:1902947)	1/10	0.06361635628304867	0.26672299727855664	0	0	16.974358974358974	46.76240127804881	HSP90AA1
positive regulation of keratinocyte migration (GO:0051549)	1/10	0.06361635628304867	0.26672299727855664	0	0	16.974358974358974	46.76240127804881	MMP9
serine family amino acid catabolic process (GO:0009071)	1/10	0.06361635628304867	0.26672299727855664	0	0	16.974358974358974	46.76240127804881	DAO
modification-dependent macromolecule catabolic process (GO:0043632)	1/10	0.06361635628304867	0.26672299727855664	0	0	16.974358974358974	46.76240127804881	ISG15
modulation by symbiont of host process (GO:0044003)	1/10	0.06361635628304867	0.26672299727855664	0	0	16.974358974358974	46.76240127804881	B2M
morphogenesis of an epithelial sheet (GO:0002011)	1/10	0.06361635628304867	0.26672299727855664	0	0	16.974358974358974	46.76240127804881	BMP7
anterior/posterior pattern specification (GO:0009952)	2/63	0.06418972283713609	0.26672299727855664	0	0	5.0344389376032534	13.824127105189064	HES6;HES3
cell cycle G1/S phase transition (GO:0044843)	2/63	0.06418972283713609	0.26672299727855664	0	0	5.0344389376032534	13.824127105189064	NASP;CCNE1
neuropeptide signaling pathway (GO:0007218)	2/63	0.06418972283713609	0.26672299727855664	0	0	5.0344389376032534	13.824127105189064	NPPA;KISS1R
positive regulation of viral process (GO:0048524)	2/63	0.06418972283713609	0.26672299727855664	0	0	5.0344389376032534	13.824127105189064	CNOT7;POLR2H
monocarboxylic acid biosynthetic process (GO:0072330)	2/63	0.06418972283713609	0.26672299727855664	0	0	5.0344389376032534	13.824127105189064	ALOX5;CYP46A1
positive regulation of cellular catabolic process (GO:0031331)	3/141	0.06554195299948677	0.26672299727855664	0	0	3.3510529891304346	9.131836669503109	HSP90AA1;CNOT7;APOA1
negative regulation of cell cycle process (GO:0010948)	2/64	0.06598443261380274	0.26672299727855664	0	0	4.952988247061765	13.463888410474985	CHEK1;BMP7
chromatin organization (GO:0006325)	3/142	0.06664882867479287	0.26672299727855664	0	0	3.3267760791366907	9.009966894307372	NUCKS1;NUDT5;SAFB
negative regulation of DNA-binding transcription factor activity (GO:0043433)	3/143	0.06776428031374217	0.26672299727855664	0	0	3.3028459821428573	8.890336791481847	HES6;PRMT2;BMP7
negative regulation of G2/M transition of mitotic cell cycle (GO:0010972)	2/66	0.06962363089243005	0.26672299727855664	0	0	4.797722868217054	12.784258213722426	CHEK1;NABP1
cellular component disassembly (GO:0022411)	2/66	0.06962363089243005	0.26672299727855664	0	0	4.797722868217054	12.784258213722426	CAPG;MMP9
